budget,id,popularity,revenue,runtime,vote_average,vote_count,if_popular
0,245700,9.242554,5405500,150,6.3,204,0
0,37842,1.866443,0,104,5.8,22,0
0,9045,5.930533,0,132,7.1,75,1
12000000,44092,4.930129,0,117,6.7,57,0
0,16005,8.747922,0,113,6.3,55,0
14000000,44754,4.898424,46495,149,6.1,86,0
108,23988,7.410523,0,90,4,97,0
14000000,43949,24.210698,1755212,89,7.4,418,1
14000000,142,44.135568,178043761,134,7.5,1480,1
12000000,9603,16.051328,0,97,6.9,803,0
13500000,10712,9.982885,29027914,107,6.9,144,0
14000000,243938,16.618874,12314651,93,5,354,0
13500000,10876,7.261196,7060876,124,6.8,128,0
15000000,86838,32.306455,19422261,110,6.7,1206,0
0,25208,4.722403,0,105,6,27,0
18339750,613,32.445895,92180910,156,7.7,1037,1
12806000,1913,17.363739,38535221,125,7.2,219,1
13300000,97370,29.782161,5380251,108,6,1102,0
13000000,801,18.362333,123922370,121,7.1,642,1
13400000,70829,0.680753,16700000,100,4.7,7,0
13000000,54518,6.735922,98441954,105,4.8,154,0
13000000,44214,91.285683,327803731,108,7.3,4430,1
13000000,240,105.792936,47542841,200,8.3,3338,1
13000000,9816,9.969624,91038276,112,6.3,352,0
7000000,10131,17.113408,72500000,99,5.8,281,0
16000000,339984,10.248439,77000000,117,6.7,186,0
13000000,8859,25.316146,73180723,83,5.2,509,0
13000000,11967,9.499325,44726644,107,6.6,258,0
13000000,239563,43.791745,54837234,102,7.1,763,1
12500000,222899,11.828068,49002684,100,6,210,0
16000000,4951,54.550275,53478166,97,7.3,1701,1
13000000,10985,13.525704,0,88,5.7,151,0
0,9644,12.963328,0,84,5.7,157,0
17000000,332567,60.829621,119100758,86,6.2,1567,0
13000000,1954,73.307513,96060858,113,7.3,2060,1
0,15489,7.964289,0,89,4.8,51,0
13000000,15250,2.388918,0,117,7.1,29,1
12000000,22345,4.580081,36450736,97,3.3,75,0
13000000,9448,6.425528,27007143,91,6.1,109,0
12000000,38223,4.63093,0,100,5.7,46,0
13000000,11186,16.681567,35763605,84,5.8,308,0
13200000,136835,24.656068,53830415,83,5.6,181,0
18000000,5876,37.104353,57096190,126,6.7,1399,0
15000000,264660,95.130041,36869414,108,7.6,4737,1
13000000,492,27.546914,22863596,112,7.3,1101,1
6000000,25462,2.27213,0,90,6.6,17,0
13000000,238603,17.371327,45300000,89,5.7,290,0
13000000,10691,6.130096,16929123,99,6.6,96,0
19000000,1251,24.47248,68673228,141,7.2,541,1
13000000,5172,6.764437,11130889,104,6.2,123,0
13000000,58680,1.750054,8026971,84,5.5,10,0
6000000,264644,66.11334,35401758,117,8.1,2757,1
0,14577,9.066881,0,82,6.5,66,0
13000000,11592,6.170139,7820688,95,6.4,135,0
13000000,16406,4.742537,27500000,94,5.7,67,0
0,19052,1.212956,0,99,6.6,7,0
13000000,3682,11.880899,16757163,106,5.5,135,0
0,9683,10.131123,0,84,5.1,163,0
13000000,2084,5.831302,0,93,6.1,103,0
13000000,107811,35.522027,48065672,93,5.7,737,0
13000000,2266,10.573191,4857367,120,6.8,207,0
0,13074,4.898437,0,112,5.9,60,0
13000000,144340,17.632446,18000000,107,5.4,304,0
0,48217,1.780065,0,112,6.7,11,0
15000000,28211,26.373864,8459458,96,5.9,498,0
13000000,47502,1.647335,9789900,91,4.8,4,0
13000000,9950,12.321302,2636637,125,6.5,138,0
13000000,84892,43.444135,33400000,102,7.7,2968,1
3000000,24227,1.279106,1200000,87,4.5,10,0
13000000,9672,3.680896,1151330,110,6.4,60,0
0,44853,2.996284,0,120,5.6,17,0
13000000,157544,10.475368,1784763,91,4.6,243,0
14350531,59678,30.952377,3964682,88,6.3,733,0
10000000,79777,4.267466,303877,127,5.8,45,0
13000000,158011,34.532418,68572378,94,6.6,1257,0
0,407887,6.116436,0,110,5.8,29,0
0,17043,1.714972,33082548,90,5.3,34,0
13000000,8952,19.664699,10652035,98,6.4,503,0
12000000,62204,6.537986,55260558,100,7.1,109,1
12500000,13435,13.349012,23367586,120,6.7,137,0
0,17187,6.796079,0,108,6.9,96,0
12500000,319,35.268557,12281551,120,7.5,749,1
3100000,59457,7.453347,0,111,5.9,92,0
12500000,9504,13.939054,10725228,100,7.5,323,1
13000000,37414,11.892615,0,109,6,173,0
0,6217,5.69872,0,118,6,94,0
12500000,26688,8.780512,27206120,101,5.4,177,0
0,43867,4.021389,0,101,8.4,11,1
12000000,6615,15.817096,11293663,106,7.1,509,1
12500000,14574,34.821223,20416563,94,7.7,1451,1
12800000,16,22.022228,40031879,140,7.6,377,1
0,39780,0.139384,0,132,6.2,25,0
12500000,21612,2.950618,1227324,99,7.3,31,1
15000000,36691,7.497306,5024782,90,5.8,84,0
20000000,23631,26.396191,31327899,105,6.3,1150,0
12500000,45324,6.546037,1083683,108,6,94,0
12300000,12144,28.670193,84460846,69,7,640,1
0,11658,9.572705,15,140,7.4,133,1
12500000,56601,0.903529,3878993,118,6.3,30,0
8000000,9552,47.584643,441306145,122,7.5,2005,1
7000000,578,50.152327,470654000,124,7.5,2542,1
11000000,2105,60.767168,235483004,95,6.4,2296,0
12516654,126319,11.103202,8109160,78,7.6,142,1
25000000,10136,15.26213,79817939,94,5.6,304,0
12000000,67660,6.035152,96070507,122,6.9,281,0
12000000,10611,10.297189,75781642,102,6.2,137,0
12000000,154,22.434102,96800000,113,7.3,675,1
15000000,3049,41.249004,107217396,86,6.4,1648,0
12000000,860,23.161754,79567667,114,7,504,1
12000000,9281,19.195399,68706993,113,7,375,1
12000000,75674,21.958055,81272766,110,6.3,417,0
12000000,9762,45.477802,114194847,104,6.7,1060,0
12000000,3179,12.60629,0,81,6.5,168,0
12000000,184,40.631671,39673162,154,7.3,1514,1
12000000,13335,26.219598,43493123,107,6.2,497,0
15000000,76726,64.504747,145000000,84,6.6,1935,0
12000000,10269,3.389249,30400000,132,6.2,51,0
5000000,36819,14.779537,42365581,116,6.6,249,0
12000000,17130,6.703319,61141030,93,4.7,158,0
12000000,57214,49.070321,100000000,88,6.5,1564,0
12000000,11202,21.933822,89800000,172,7.3,323,1
12000000,9357,20.624896,52223306,96,6.6,435,0
12000000,13812,8.083995,40855419,89,5.5,339,0
12000000,9030,11.135734,56309766,98,5.5,281,0
12000000,19084,4.623609,31179516,97,4.7,30,0
12000000,8386,11.510281,31155435,93,6.3,218,0
0,10437,15.085981,27281507,85,7.2,212,1
12000000,1360,18.422327,56298474,123,7.3,383,1
12000000,101267,8.410688,32726956,93,6.5,85,0
12000000,222935,74.358971,307166834,125,7.6,3759,1
12000000,10220,18.422008,22921898,121,6.9,439,0
0,284296,15.896312,25434291,102,6.3,210,0
12000000,31915,8.61659,54000000,102,5.4,25,0
12000000,11601,6.044161,21133087,99,6.5,330,0
12000000,205220,29.019504,100129872,98,7.4,579,1
0,11354,6.2464,0,118,6.4,72,0
0,16241,5.315213,0,125,6.6,101,0
12000000,14191,16.931846,23006849,104,5.8,364,0
12000000,286565,64.610671,85512300,109,6.1,1937,0
0,26710,4.480167,51,86,4.3,15,0
12000000,129670,29.223881,17654912,115,7.4,636,1
0,9059,7.710797,0,92,6.7,94,0
12000000,34549,1.081822,17292381,86,5.4,33,0
12000000,57157,16.183746,22939027,94,5.6,364,0
12000000,1948,47.992817,42931041,88,6.6,1151,0
0,28353,1.20245,13960203,93,5.3,8,0
12000000,46889,0.700792,12902790,100,5.3,11,0
0,38093,10.409253,21520719,100,6.1,99,0
0,14976,14.345428,0,113,6.1,163,0
12000000,11027,6.803763,0,122,6.4,110,0
0,3635,19.944479,31466789,101,6.4,377,0
14000000,387,26.967494,85000000,149,7.9,613,1
12000000,6020,3.444542,0,93,4.6,47,0
0,122906,74.817641,87100449,123,7.8,2067,1
0,9550,21.064082,92863945,119,7.1,439,1
12000000,60599,16.40512,35485056,100,6.1,294,0
12000000,227719,32.940597,32248241,106,6.4,933,0
12000000,14299,13.427427,0,109,6.9,86,0
0,19419,5.359381,0,81,4.9,23,0
8000000,12088,8.708229,6739141,95,5.7,168,0
12000000,14799,4.330428,5542025,86,5.9,43,0
0,9466,7.594593,0,113,6,111,0
12000000,7510,4.770195,6754898,116,5.8,78,0
12000000,31246,1.623338,4922166,90,3,23,0
12000000,61752,2.993939,4939939,108,5.7,16,0
12000000,10944,10.536092,23,119,4.6,89,0
12000000,10362,8.290636,3148182,110,6.6,154,0
0,14778,3.603842,0,109,6,22,0
11000000,1255,27.65527,88489643,119,6.7,537,0
0,45226,1.379643,0,100,6.8,4,0
12000000,10212,9.164386,0,100,6.9,141,0
12000000,8669,9.779444,0,97,6.5,225,0
12400000,179144,32.523573,8371085,142,7.3,720,1
0,16857,2.24888,0,104,6.4,53,0
12000000,86825,27.322212,12077441,99,6.5,882,0
12000000,844,12.664787,19271312,129,6.9,206,0
12000000,8060,3.004432,0,90,6.1,38,0
12000000,15907,4.795244,0,100,6.9,41,0
12000000,38448,5.841285,1644755,111,6.5,84,0
12000000,327,5.327714,15250000,114,6.8,107,0
1200000,9260,3.582733,0,86,6.2,50,0
0,61337,2.678715,0,107,6.1,9,0
8000000,13079,9.728143,0,90,6.1,88,0
0,89325,2.303865,0,103,5.3,22,0
12000000,4170,11.237374,0,120,6.8,67,0
0,41508,1.906807,0,140,6.5,28,0
12000000,12479,2.695896,0,110,5.2,28,0
0,44555,1.416796,0,95,4.8,13,0
7500000,10133,11.636883,0,95,6.7,192,0
12000000,21345,4.793348,10652498,132,7.6,55,1
19000000,173931,0.738652,2570000,89,3,3,0
12000000,61984,5.158067,11212294,131,6.3,59,0
20000000,50601,5.727602,17479,113,5.8,62,0
12000000,26466,25.496926,0,99,6.9,612,0
1200000,345003,0.489271,0,111,4.3,5,0
12000000,236751,11.150261,101332962,99,6,229,0
10000000,107,53.595686,83557872,103,7.7,2912,1
0,357837,0.186234,0,89,4.3,2,0
11500000,8913,20.747994,57469467,103,6.4,407,0
0,13889,2.930853,0,134,7.5,20,1
11500000,18530,4.75919,0,101,5.5,29,0
0,358451,0.753362,0,130,6.3,5,0
11000000,927,45.072136,153083102,106,6.9,1596,0
11000000,11,126.393695,775398007,121,8.1,6624,1
11500000,291870,56.805781,94073028,102,5.7,1406,0
11000000,907,12.854853,111858363,197,7.4,247,1
0,206563,14.637357,0,112,7.1,242,1
0,11887,21.801188,0,116,6.2,821,0
25000000,45317,31.019381,93617009,116,7.2,1486,1
11000000,12094,11.227087,72778712,95,6.4,298,0
11000000,10377,19.231507,64088552,120,7.3,384,1
11000000,249164,31.162838,78874843,106,7.3,1368,1
12000000,256092,3.94487,0,96,3.9,74,0
11000000,9942,7.559192,49797148,107,6.6,217,0
0,10748,7.377587,0,101,5.6,142,0
13000000,1817,38.018085,97837138,81,6.7,1062,0
11000000,10229,33.283554,41227069,101,7.5,1018,1
11000000,687,15.864928,39363635,122,7.3,337,1
10500000,796,23.449703,75902208,97,6.6,827,0
11000000,22804,31.900899,68233629,90,6,722,0
11000000,10156,14.282314,31672907,92,6.5,204,0
11000000,12837,7.645979,38105395,114,7.4,158,1
11000000,17708,3.495758,23978402,86,4.1,54,0
12000000,13937,7.558959,37170057,91,5.9,65,0
11,28932,3.375208,11,145,6.4,29,0
12000000,31909,4.234269,4884663,100,5.5,57,0
11000000,167073,39.337949,62076141,111,7.2,1213,1
11000000,3175,29.543331,20000000,184,7.7,505,1
24000000,14369,4.12064,14782676,89,5.8,53,0
24000000,16888,2.259537,13700000,84,5.7,34,0
11000000,121826,7.722021,59520298,98,6.3,139,0
11000000,10646,7.063053,23430766,95,4.9,74,0
11000000,12149,16.003958,13110448,100,7,334,1
11000000,304357,21.204929,61619773,120,7.3,440,1
0,11184,6.799314,0,118,6.6,131,0
11000000,766,33.758281,0,81,7.3,838,1
14000000,20009,9.371811,6413915,86,5.4,60,0
11000000,1587,33.282794,30000000,118,7.5,919,1
10000000,30973,3.208172,4069090,125,8.2,12,1
11000000,11109,4.131918,0,125,6.8,80,0
0,9027,4.093288,0,91,5.1,75,0
11000000,63020,1.187671,2832826,113,6.6,9,0
11000000,86829,36.319205,32935319,105,7.2,834,1
0,11065,4.146752,16017403,95,5.8,75,0
11000000,13888,9.705589,2807854,98,5.1,153,0
11000000,42345,1.396985,2200000,124,5.9,16,0
0,13994,4.056774,2945242,105,6,33,0
11000000,1590,5.062687,0,104,6.2,42,0
0,62728,3.122152,0,111,5.6,35,0
10800000,11917,32.943848,113857533,92,5.9,820,0
0,45138,0.700127,0,116,7.3,6,1
11000000,80271,31.763201,0,97,5.9,881,0
0,4657,8.950864,0,123,5.7,25,0
7400000,14395,3.246903,17000000,193,6.1,42,0
14000000,24137,4.519523,18535191,97,6.3,46,0
0,190847,18.764453,0,98,5.2,302,0
0,11056,6.340135,0,102,5.6,112,0
10500000,62,86.201184,68700000,149,7.9,2998,1
10500000,601,56.105798,792910554,115,7.3,3269,1
10000000,13067,12.792446,17500000,97,5.8,160,0
0,25379,1.985552,0,97,6.8,6,0
10500000,88641,0.037073,123509,99,8.5,2,1
0,58051,0.12082,0,135,5.2,29,0
11000000,14877,3.646848,0,110,5,16,0
12000000,96399,5.759545,9622846,145,6.4,35,0
11000000,304410,25.302978,0,105,7,766,1
10000000,489,43.734886,225933435,126,7.9,2811,1
11000000,373314,10.016909,0,106,5.3,149,0
10000000,214,33.124871,163876815,108,6.1,1071,0
10000000,10890,10.892398,85300000,106,6.5,249,0
28000000,1588,14.754281,90449929,98,5.8,568,0
10000000,316727,53.727146,118587880,105,6.1,1306,0
10000000,10314,8.9876,103166989,95,5.7,418,0
10000000,663,29.244768,139352633,93,5.9,903,0
10000000,11804,14.447723,91196419,101,5.6,261,0
6000000,16781,5.882208,57231524,110,6,77,0
13800000,11873,17.3393,52293982,119,6.7,291,0
10000000,9289,19.524972,50100000,178,7.2,234,1
10000000,10414,8.932837,50752337,101,6.4,198,0
10000000,1970,35.695442,183474602,92,5.8,865,0
12000000,9614,26.598884,41205099,92,6.5,755,0
10000000,8922,23.316208,59217789,90,6.1,720,0
10000000,1648,25.929893,40485039,90,6.7,454,0
10000000,17917,8.305998,37402877,153,7,103,1
10000000,74534,21.258991,136836156,124,6.9,459,0
10000000,19405,5.699058,44460850,83,6.6,67,0
12305523,9355,36.582038,36230219,107,5.9,748,0
10000000,10999,34.224204,57500000,90,6.4,742,0
10000000,321258,38.179483,64188367,97,5.8,1102,0
10000000,44040,30.934688,33583175,80,5.8,816,0
20000000,10426,7.499639,33526835,85,6,100,0
10000000,280092,45.946524,104303851,97,6.2,983,0
10000000,13938,4.928777,25754284,108,6.4,69,0
10000000,10163,10.125029,32101000,108,5.4,197,0
9000000,12182,20.452449,32973937,89,6.4,379,0
10000000,1832,14.543435,30652890,130,6.8,823,0
10000000,9034,6.015354,0,98,5.5,62,0
10000000,15301,12.902975,29450919,101,6.2,161,0
15000000,10135,6.216203,30050028,114,6.3,252,0
10000000,26352,3.290639,29392418,100,6,31,0
8500000,20616,4.844451,34411240,84,5,70,0
12000000,9794,9.559737,38368909,103,5.3,153,0
10000000,15037,11.350382,25605015,100,6.1,122,0
10000000,227,13.455373,33697647,91,6.9,291,0
65000000,294272,31.974359,143695338,102,6.2,679,0
10000000,11336,16.78512,20766616,103,6.9,311,0
10000000,283445,26.090495,52882018,97,5.4,581,0
14000000,88036,2.698185,24637469,116,5.8,36,0
0,10984,5.904126,0,96,5,114,0
10000000,22824,22.888173,42333295,98,5.8,441,0
10000000,9526,5.025446,0,105,6.4,81,0
0,39349,2.580808,0,123,5.2,13,0
0,15983,4.192064,0,107,5.3,49,0
0,14544,2.596338,0,112,6.1,27,0
9000000,11545,18.289303,17096053,93,7.5,676,1
10000000,42684,26.268209,66821036,100,4.7,507,0
10000000,268238,17.592299,85978266,122,6.3,272,0
0,8359,6.27141,0,101,6.4,34,0
0,15648,11.158906,0,100,5.5,203,0
10000000,41823,3.079862,16153593,129,6.3,47,0
0,11891,8.288813,0,81,6.1,159,0
11000000,9362,32.579697,48572000,96,6.6,864,0
12600000,9902,33.555764,28650575,84,6,635,0
10000000,14729,2.959547,15795189,99,6.6,50,0
25000000,9455,4.068107,15156200,110,6,57,0
10000000,103731,17.663353,21587700,130,7,1068,1
10000000,10090,4.207456,20342161,84,5.6,72,0
10000000,164558,7.944457,0,92,8,201,1
10000000,19905,3.352702,0,90,5.4,58,0
0,17710,5.856363,0,76,5.6,62,0
6400000,75900,21.006078,35057696,99,6.6,406,0
10000000,9515,5.647538,17297244,96,6.2,136,0
10000000,27322,1.000178,0,104,8.1,12,1
5000000,328425,27.247013,58978653,108,6.7,1049,0
0,14120,1.83428,0,108,6.1,15,0
10000000,10050,11.592129,0,87,5.5,75,0
10000000,1542,18.366362,12827813,89,7.4,1050,1
10000000,10490,6.736274,10571408,98,6.4,86,0
10000000,87093,28.570174,28883511,105,6.8,1196,0
30000000,10029,5.671691,9898412,100,6.2,179,0
0,9893,5.842299,0,89,5.3,101,0
10000000,11507,9.525626,8801940,114,6.4,137,0
10000000,37931,14.038512,6110000,90,5.1,179,0
0,3472,9.177896,0,97,6.8,131,0
6000000,87818,35.350303,32438988,90,4.4,797,0
10000000,13160,12.067921,0,95,5.3,145,0
10000000,88005,30.863082,9636289,101,6.3,700,0
0,52067,10.254807,6861102,87,5.9,135,0
20000000,73,73.567232,23875127,119,8.2,3016,1
0,134597,16.361743,6842058,94,5.9,289,0
10000000,24034,1.374409,0,74,5.5,2,0
18000000,14283,6.18869,9495408,131,7.3,99,1
10000000,404,15.280261,0,112,7.7,306,1
0,13201,0.753481,0,96,5.5,34,0
9500000,209403,14.105392,7800000,88,6.4,334,0
10000000,7942,14.905357,33000000,100,6.2,238,0
10000000,73247,0.518056,2154696,79,3.8,6,0
9000000,253331,12.172131,21571189,121,6.5,115,0
0,34043,3.084874,0,85,4.1,10,0
10000000,9952,17.078656,7177143,126,6.9,336,0
10000000,256924,16.318608,10835752,107,6.6,183,0
10000000,82532,10.409155,4417580,83,6.1,217,0
0,41110,5.355763,0,120,6.9,73,0
0,134371,4.725357,0,112,5.4,41,0
11500000,2088,4.850402,3275585,100,5.7,36,0
10000000,10388,8.902102,3193102,89,6.6,105,0
6500000,1640,28.223163,98410061,112,7.2,1149,1
10000000,25520,3.007816,5164404,140,6.4,25,0
0,27342,1.610132,0,92,6.8,15,0
0,13689,8.326131,0,120,7.3,90,1
10000000,67911,3.919057,0,97,4.4,51,0
0,24664,2.23411,0,135,6.3,24,0
10000000,329440,19.865989,40055439,95,4.8,448,0
14000000,47890,0.310513,439564,118,6,2,0
10000000,252512,19.263477,7587485,97,5.8,383,0
10000000,55720,4.123533,1759252,98,7,54,1
0,9613,6.948401,0,98,6.4,168,0
10000000,29076,3.988432,1631839,101,5.4,24,0
0,29339,5.099923,0,132,6.8,49,0
20000000,68812,19.494703,1969193,105,6.4,365,0
0,32740,3.759988,0,154,5.5,46,0
10000000,14195,4.176066,0,87,6.2,51,0
10000000,73567,16.436178,3665069,102,6.5,425,0
10000000,41479,14.979375,7022728,96,6.1,210,0
0,15394,8.045488,0,104,6.8,37,0
0,10071,8.312153,0,93,4.9,46,0
10000000,1989,10.733761,21786738,111,6,190,0
0,91076,0.111313,0,119,6.3,7,0
10000000,12779,4.570043,598645,89,4.8,50,0
5000000,13191,6.265659,1296184,106,5.6,86,0
0,11770,17.54768,42776760,113,6.6,491,0
10000000,12703,3.412162,0,93,5.5,62,0
0,64559,0.627964,0,105,6.4,5,0
0,222649,5.75555,0,103,6.5,98,0
0,115872,1.031142,0,100,5.3,3,0
7700000,101173,7.554799,1072602,123,5.9,131,0
10000000,25350,2.85283,0,111,6.3,29,0
0,10034,1.769593,0,86,6.4,12,0
10000000,20178,9.805551,295750,99,6.5,177,0
0,5072,12.898984,0,96,6.4,169,0
10000000,18191,2.803642,0,82,6,50,0
0,31007,6.085879,42145,110,6.4,139,0
0,11546,11.946898,126247,83,4.1,178,0
0,41894,0.397341,0,0,6,5,0
10000000,184374,0.072085,0,125,5.8,14,0
10000000,268171,2.849895,0,104,6.2,31,0
10000000,78149,0.666218,45779,86,3,9,0
0,24663,1.388136,0,90,4.8,19,0
3200000,39037,2.631688,0,90,5.4,59,0
0,22805,10.955567,0,90,4.7,44,0
0,39055,0.122874,140987,94,5.8,4,0
10000000,245846,5.145655,17472,111,5.1,83,0
10000000,25186,1.728816,9069,85,7,5,1
10000000,15017,3.064563,0,93,3.9,29,0
14100000,12245,9.318033,0,107,5.7,188,0
0,49787,7.245108,0,94,5.4,130,0
0,16358,9.085482,0,91,6.4,34,0
0,7006,6.814247,0,99,5.6,80,0
10000000,66767,2.873796,0,91,4.3,16,0
0,17622,4.481897,0,117,6.1,35,0
0,283671,1.413934,0,85,6.5,1,0
10000000,18516,2.574014,0,106,6.4,22,0
10,217708,1.617943,11,85,6.9,26,0
0,42057,1.259968,0,99,4.3,9,0
10000000,17577,5.099472,0,90,4,53,0
0,14608,2.131524,0,116,6.4,6,0
0,34417,0.304566,0,85,5,6,0
10000000,15067,11.847324,0,130,7.1,193,1
10,78383,10.013629,10000000,99,4.9,119,0
10000000,43090,3.753703,0,89,6.7,27,0
9500000,16614,19.978021,17164377,107,6.4,737,0
9600000,9700,3.588529,4386236,144,6,24,0
11000000,10471,9.337388,59827328,98,6.4,135,0
10000000,250066,11.431434,0,94,4.3,158,0
9500000,667,28.675891,111584787,117,6.5,531,0
10,208869,9.70276,0,102,6.1,86,0
8900000,86837,17.151293,19839492,127,7.5,400,1
10500000,10306,11.225044,14144000,98,4.5,123,0
9500000,106845,5.346205,0,87,4.9,34,0
9400000,11576,14.562991,60000000,163,7,140,1
12899867,219,19.747809,85582407,121,7.3,406,1
9300000,11827,12.928269,0,90,6.2,148,0
10000000,22820,3.193777,0,89,6.2,51,0
0,31174,5.107235,0,104,6.9,49,0
10000000,244316,10.073144,0,94,5.1,74,0
0,37737,4.807549,0,131,6,40,0
7400000,62215,36.173598,21817298,136,7,885,1
0,66125,5.499412,0,92,7.1,83,1
0,132316,5.900535,0,176,7.3,66,1
11000000,348,94.184658,104931801,117,7.9,4470,1
85000,30497,29.262427,30859000,83,7.2,590,1
10000000,27586,17.611971,2995811,106,6.3,254,0
9000000,14811,7.623979,83304330,181,7.4,134,1
5500000,660,31.036,141195658,130,6.5,562,0
10000000,68684,10.424596,0,93,5.7,129,0
7000000,40794,7.720692,8220215,110,7,118,1
9000000,9400,6.717994,41590886,118,6.9,66,0
9000000,16162,3.951041,34573780,120,6.8,38,0
9000000,10585,27.600843,44196684,87,6.3,581,0
9000000,2359,14.098952,24538513,123,7.3,235,1
9000000,238636,82.975841,108782847,104,6.6,1954,0
9000000,10472,3.269459,0,91,4.9,70,0
9000000,11282,18.514292,23936908,88,6.6,693,0
9000000,6521,7.029126,0,126,6.7,60,0
26000000,14181,11.233081,28780255,118,6.5,201,0
40600000,1621,34.022209,90400000,116,7.1,738,1
9000000,9656,4.134327,21510851,84,4.8,119,0
0,16428,6.904734,0,85,5.8,21,0
9000000,10705,4.641006,0,137,7.4,71,1
0,8272,5.663889,0,114,6.8,110,0
0,24621,1.118511,6126237,80,6.3,16,0
8500000,1619,8.775844,19125401,119,6.4,100,0
9000000,9685,2.062087,4777465,97,6.5,95,0
9000000,14425,8.738737,4350774,79,6,41,0
0,14624,4.976268,0,114,6.8,78,0
9000000,10179,3.810697,0,91,5.7,49,0
9000000,15568,2.365328,2955039,97,6,17,0
